seed,domain,N,method,c,V_F0,V,DeltaV,routing_F0,routing,DeltaV_contribution_photo,DeltaV_contribution_art_painting,DeltaV_contribution_cartoon,DeltaV_contribution_sketch
0,cartoon,50,REP2,0.15,0.818672464573932,0.8030051710255671,-0.015667293548364825,"F,F,F,F","F,F,F,F",-0.004855167873601074,-0.0081751999045232,-0.005290909319922071,0.0026539835496814934
0,sketch,50,STD,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,sketch,50,STD,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,sketch,50,STD,0.05,0.8201570968646186,0.7757976124053748,-0.04435948445924376,"D,F,F,F","D,D,D,D",0.0,-0.02720556276975314,-0.013529588952406468,-0.003624332737084013
0,sketch,50,STD,0.1,0.818672464573932,0.7257976124053749,-0.09287485216855706,"F,F,F,F","D,D,D,D",-0.011015367709313356,-0.03970556276975312,-0.02602958895240645,-0.016124332737083996
0,sketch,50,STD,0.15,0.818672464573932,0.6879747550964874,-0.13069770947744452,"F,F,F,F","D,D,F,D",-0.023515367709313367,-0.05220556276975313,-0.026352446261294044,-0.028624332737084007
0,sketch,50,O50,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,sketch,50,O50,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,sketch,50,O50,0.05,0.8201570968646186,0.7757976124053748,-0.04435948445924376,"D,F,F,F","D,D,D,D",0.0,-0.02720556276975314,-0.013529588952406468,-0.003624332737084013
0,sketch,50,O50,0.1,0.818672464573932,0.7257976124053749,-0.09287485216855706,"F,F,F,F","D,D,D,D",-0.011015367709313356,-0.03970556276975312,-0.02602958895240645,-0.016124332737083996
0,sketch,50,O50,0.15,0.818672464573932,0.687972025610704,-0.13070043896322792,"F,F,F,F","D,D,F,D",-0.023515367709313367,-0.05220556276975313,-0.02635517574707741,-0.028624332737084007
0,sketch,50,REP,0.0,0.8415327641275345,0.8308008142621848,-0.010731949865349755,"D,F,F,D","D,F,D,D",0.0,-0.009702360912943325,-0.0010295889524064572,0.0
0,sketch,50,REP,0.02,0.8315327641275345,0.8201456641704354,-0.011387099957099078,"D,F,F,D","D,F,F,D",0.0,-0.009702360912943325,-0.0016847390441557253,0.0
0,sketch,50,REP,0.05,0.8201570968646186,0.8051456641704354,-0.015011432694183147,"D,F,F,F","D,F,F,D",0.0,-0.009702360912943325,-0.0016847390441557253,-0.003624332737084013
0,sketch,50,REP,0.1,0.818672464573932,0.7813442853813719,-0.03732817919256004,"F,F,F,F","F,F,F,D",-0.00981674649837691,-0.009702360912943325,-0.0016847390441557253,-0.016124332737083996
0,sketch,50,REP,0.15,0.818672464573932,0.768844285381372,-0.049828179192559996,"F,F,F,F","F,F,F,D",-0.00981674649837691,-0.009702360912943325,-0.0016847390441557253,-0.028624332737084007
0,sketch,50,REP2,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,sketch,50,REP2,0.02,0.8315327641275345,0.8090581839351205,-0.022474580192413995,"D,F,F,D","D,F,F,D",0.0,-0.018638948116560056,-0.003835632075853912,0.0
0,sketch,50,REP2,0.05,0.8201570968646186,0.7940581839351205,-0.026098912929498064,"D,F,F,F","D,F,F,D",0.0,-0.018638948116560056,-0.003835632075853912,-0.003624332737084013
0,sketch,50,REP2,0.1,0.818672464573932,0.7690581839351206,-0.04961428063881135,"F,F,F,F","D,F,F,D",-0.011015367709313356,-0.018638948116560056,-0.003835632075853912,-0.016124332737083996
0,sketch,50,REP2,0.15,0.818672464573932,0.7540622238652688,-0.06461024070866317,"F,F,F,F","F,F,F,D",-0.013511327779165055,-0.018638948116560056,-0.003835632075853912,-0.028624332737084007
0,photo,100,STD,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,photo,100,STD,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,photo,100,STD,0.05,0.8201570968646186,0.7797134825670996,-0.04044361429751897,"D,F,F,F","F,F,D,D",0.0023806265801339654,-0.025670319188162316,-0.013529588952406468,-0.003624332737084013
0,photo,100,STD,0.1,0.818672464573932,0.7547134825670997,-0.06395898200683225,"F,F,F,F","F,F,D,D",0.0038652588708205926,-0.025670319188162316,-0.02602958895240645,-0.016124332737083996
0,photo,100,STD,0.15,0.818672464573932,0.7297134825670997,-0.08895898200683228,"F,F,F,F","F,F,D,D",0.0038652588708205926,-0.025670319188162316,-0.03852958895240646,-0.028624332737084007
0,photo,100,O50,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,photo,100,O50,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,photo,100,O50,0.05,0.8201570968646186,0.7804884439618781,-0.039668652902740464,"D,F,F,F","D,F,D,D",0.0,-0.022514731213249872,-0.013529588952406468,-0.003624332737084013
0,photo,100,O50,0.1,0.818672464573932,0.7553147921256648,-0.06335767244826718,"F,F,F,F","F,F,D,D",0.0013109804544732262,-0.022514731213249872,-0.02602958895240645,-0.016124332737083996
0,photo,100,O50,0.15,0.818672464573932,0.7303147921256647,-0.0883576724482672,"F,F,F,F","F,F,D,D",0.0013109804544732262,-0.022514731213249872,-0.03852958895240646,-0.028624332737084007
0,photo,100,REP,0.0,0.8415327641275345,0.8326809810971827,-0.008851783030351834,"D,F,F,D","D,F,D,D",0.0,-0.007822194077945432,-0.0010295889524064572,0.0
0,photo,100,REP,0.02,0.8315327641275345,0.8176809810971827,-0.013851783030351839,"D,F,F,D","D,F,D,D",0.0,-0.007822194077945432,-0.006029588952406462,0.0
0,photo,100,REP,0.05,0.8201570968646186,0.8009892142493654,-0.01916788261525315,"D,F,F,F","F,F,F,D",0.0010578752573826289,-0.007822194077945432,-0.008779231057606252,-0.003624332737084013
0,photo,100,REP,0.1,0.818672464573932,0.8008984861638873,-0.01777397841004469,"F,F,F,F","F,F,F,F",0.002542507548069256,-0.007822194077945432,-0.008779231057606252,-0.003715060822562233
0,photo,100,REP,0.15,0.818672464573932,0.8008984861638873,-0.01777397841004469,"F,F,F,F","F,F,F,F",0.002542507548069256,-0.007822194077945432,-0.008779231057606252,-0.003715060822562233
0,photo,100,REP2,0.0,0.8415327641275345,0.8312517238745241,-0.010281040253010465,"D,F,F,D","D,F,D,D",0.0,-0.009251451300604036,-0.0010295889524064572,0.0
0,photo,100,REP2,0.02,0.8315327641275345,0.816251723874524,-0.01528104025301047,"D,F,F,D","D,F,D,D",0.0,-0.009251451300604036,-0.006029588952406462,0.0
0,photo,100,REP2,0.05,0.8201570968646186,0.8057288331487416,-0.014428263715877021,"D,F,F,F","F,F,F,D",0.00493490499648136,-0.009251451300604036,-0.006487384674670221,-0.003624332737084013
0,photo,100,REP2,0.1,0.818672464573932,0.7932288331487416,-0.02544363142519035,"F,F,F,F","F,F,F,D",0.006419537287167987,-0.009251451300604036,-0.006487384674670221,-0.016124332737083996
0,photo,100,REP2,0.15,0.818672464573932,0.7807288331487416,-0.037943631425190305,"F,F,F,F","F,F,F,D",0.006419537287167987,-0.009251451300604036,-0.006487384674670221,-0.028624332737084007
0,art_painting,100,STD,0.0,0.8415327641275345,0.8276574503442164,-0.013875313783318077,"D,F,F,D","D,F,D,D",0.0,-0.012845724830911676,-0.0010295889524064572,0.0
0,art_painting,100,STD,0.02,0.8315327641275345,0.8126574503442164,-0.018875313783318082,"D,F,F,D","D,F,D,D",0.0,-0.012845724830911676,-0.006029588952406462,0.0
0,art_painting,100,STD,0.05,0.8201570968646186,0.7901574503442163,-0.029999646520402323,"D,F,F,F","D,F,D,D",0.0,-0.012845724830911676,-0.013529588952406468,-0.003624332737084013
0,art_painting,100,STD,0.1,0.818672464573932,0.764193363683721,-0.05447910089021091,"F,F,F,F","F,F,D,D",0.0005205456301912437,-0.012845724830911676,-0.02602958895240645,-0.016124332737083996
0,art_painting,100,STD,0.15,0.818672464573932,0.7407553288632596,-0.07791713571067238,"F,F,F,F","F,F,F,D",0.0005205456301912437,-0.012845724830911676,-0.0369676237728678,-0.028624332737084007
0,art_painting,100,O50,0.0,0.8415327641275345,0.8311259430044384,-0.0104068211230961,"D,F,F,D","D,F,D,D",0.0,-0.009377232170689698,-0.0010295889524064572,0.0
0,art_painting,100,O50,0.02,0.8315327641275345,0.8161259430044384,-0.015406821123096104,"D,F,F,D","D,F,D,D",0.0,-0.009377232170689698,-0.006029588952406462,0.0
0,art_painting,100,O50,0.05,0.8201570968646186,0.7936259430044382,-0.026531153860180345,"D,F,F,F","D,F,D,D",0.0,-0.009377232170689698,-0.013529588952406468,-0.003624332737084013
0,art_painting,100,O50,0.1,0.818672464573932,0.7650398954349965,-0.05363256913893544,"F,F,F,F","F,F,D,D",-0.0021014152787552087,-0.009377232170689698,-0.02602958895240645,-0.016124332737083996
0,art_painting,100,O50,0.15,0.818672464573932,0.7400398954349965,-0.07863256913893546,"F,F,F,F","F,F,D,D",-0.0021014152787552087,-0.009377232170689698,-0.03852958895240646,-0.028624332737084007
0,art_painting,100,REP,0.0,0.8415327641275345,0.829108060700954,-0.01242470342658053,"D,F,F,D","D,F,D,D",0.0,-0.011395114474174073,-0.0010295889524064572,0.0
0,art_painting,100,REP,0.02,0.8315327641275345,0.814108060700954,-0.017424703426580535,"D,F,F,D","D,F,D,D",0.0,-0.011395114474174073,-0.006029588952406462,0.0
0,art_painting,100,REP,0.05,0.8201570968646186,0.7917003550332293,-0.028456741831389243,"D,F,F,F","D,F,F,D",0.0,-0.011395114474174073,-0.013437294620131102,-0.003624332737084013
0,art_painting,100,REP,0.1,0.818672464573932,0.7764076130415756,-0.04226485153235637,"F,F,F,F","F,F,F,F",-0.003523903690755753,-0.011395114474174073,-0.013437294620131102,-0.013908538747295363
0,art_painting,100,REP,0.15,0.818672464573932,0.7764076130415756,-0.04226485153235637,"F,F,F,F","F,F,F,F",-0.003523903690755753,-0.011395114474174073,-0.013437294620131102,-0.013908538747295363
0,art_painting,100,REP2,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,art_painting,100,REP2,0.02,0.8315327641275345,0.8080485171789668,-0.023484246948567766,"D,F,F,D","D,F,F,D",0.0,-0.018985519057059835,-0.004498727891507959,0.0
0,art_painting,100,REP2,0.05,0.8201570968646186,0.7930485171789666,-0.027108579685651946,"D,F,F,F","D,F,F,D",0.0,-0.018985519057059835,-0.004498727891507959,-0.003624332737084013
0,art_painting,100,REP2,0.1,0.818672464573932,0.7893387917985347,-0.029333672775397224,"F,F,F,F","F,F,F,F",0.0014579586623921503,-0.018985519057059835,-0.004498727891507959,-0.007307384489221469
0,art_painting,100,REP2,0.15,0.818672464573932,0.7893387917985347,-0.029333672775397224,"F,F,F,F","F,F,F,F",0.0014579586623921503,-0.018985519057059835,-0.004498727891507959,-0.007307384489221469
0,cartoon,100,STD,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,cartoon,100,STD,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,cartoon,100,STD,0.05,0.8201570968646186,0.7814908519606346,-0.03866624490398396,"D,F,F,F","D,D,F,D",0.0,-0.02720556276975314,-0.007836349397146725,-0.003624332737084013
0,cartoon,100,STD,0.1,0.818672464573932,0.761882907158665,-0.05678955741526692,"F,F,F,F","D,F,F,F",-0.011015367709313356,-0.03166231142889206,-0.007836349397146725,-0.006275528879914699
0,cartoon,100,STD,0.15,0.818672464573932,0.7567532153115888,-0.06191924926234316,"F,F,F,F","F,F,F,F",-0.016145059556389618,-0.03166231142889206,-0.007836349397146725,-0.006275528879914699
0,cartoon,100,O50,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,cartoon,100,O50,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,cartoon,100,O50,0.05,0.8201570968646186,0.7757976124053748,-0.04435948445924376,"D,F,F,F","D,D,D,D",0.0,-0.02720556276975314,-0.013529588952406468,-0.003624332737084013
0,cartoon,100,O50,0.1,0.818672464573932,0.73592400453941,-0.08274846003452196,"F,F,F,F","D,D,F,D",-0.011015367709313356,-0.03970556276975312,-0.015903196818371407,-0.016124332737083996
0,cartoon,100,O50,0.15,0.818672464573932,0.7120047369743376,-0.10666772759959431,"F,F,F,F","F,F,F,D",-0.020861762082165752,-0.04127843596197314,-0.015903196818371407,-0.028624332737084007
0,cartoon,100,REP,0.0,0.8415327641275345,0.8309808574761187,-0.01055190665141581,"D,F,F,D","D,F,D,D",0.0,-0.009522317699009408,-0.0010295889524064572,0.0
0,cartoon,100,REP,0.02,0.8315327641275345,0.8196780313340968,-0.011854732793437739,"D,F,F,D","D,F,F,F",0.0,-0.009522317699009408,-0.004197723851094848,0.001865308756666545
0,cartoon,100,REP,0.05,0.8201570968646186,0.8121780313340967,-0.007979065530521856,"D,F,F,F","D,F,F,F",0.0,-0.009522317699009408,-0.004197723851094848,0.005740976019582539
0,cartoon,100,REP,0.1,0.818672464573932,0.8107728524042872,-0.007899612169644743,"F,F,F,F","F,F,F,F",7.945336087714083e-05,-0.009522317699009408,-0.004197723851094848,0.005740976019582539
0,cartoon,100,REP,0.15,0.818672464573932,0.8107728524042872,-0.007899612169644743,"F,F,F,F","F,F,F,F",7.945336087714083e-05,-0.009522317699009408,-0.004197723851094848,0.005740976019582539
0,cartoon,100,REP2,0.0,0.8415327641275345,0.8301748044971895,-0.011357959630345027,"D,F,F,D","D,F,D,D",0.0,-0.010328370677938625,-0.0010295889524064572,0.0
0,cartoon,100,REP2,0.02,0.8315327641275345,0.8181791813529076,-0.013353582774626949,"D,F,F,D","D,F,F,D",0.0,-0.010328370677938625,-0.003025212096688379,0.0
0,cartoon,100,REP2,0.05,0.8201570968646186,0.8031791813529074,-0.016977915511711128,"D,F,F,F","D,F,F,D",0.0,-0.010328370677938625,-0.003025212096688379,-0.003624332737084013
0,cartoon,100,REP2,0.1,0.818672464573932,0.7905173003849721,-0.028155164188959803,"F,F,F,F","F,F,F,D",0.0013227513227513088,-0.010328370677938625,-0.003025212096688379,-0.016124332737083996
0,cartoon,100,REP2,0.15,0.818672464573932,0.7787757231757199,-0.03989674139821209,"F,F,F,F","F,F,F,F",0.0013227513227513088,-0.010328370677938625,-0.003025212096688379,-0.027865909946336254
0,sketch,100,STD,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,sketch,100,STD,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,sketch,100,STD,0.05,0.8201570968646186,0.7757976124053748,-0.04435948445924376,"D,F,F,F","D,D,D,D",0.0,-0.02720556276975314,-0.013529588952406468,-0.003624332737084013
0,sketch,100,STD,0.1,0.818672464573932,0.7257976124053749,-0.09287485216855706,"F,F,F,F","D,D,D,D",-0.011015367709313356,-0.03970556276975312,-0.02602958895240645,-0.016124332737083996
0,sketch,100,STD,0.15,0.818672464573932,0.6757976124053748,-0.1428748521685571,"F,F,F,F","D,D,D,D",-0.023515367709313367,-0.05220556276975313,-0.03852958895240646,-0.028624332737084007
0,sketch,100,O50,0.0,0.8415327641275345,0.825797612405375,-0.015735151722159557,"D,F,F,D","D,D,D,D",0.0,-0.014705562769753128,-0.0010295889524064572,0.0
0,sketch,100,O50,0.02,0.8315327641275345,0.805797612405375,-0.025735151722159566,"D,F,F,D","D,D,D,D",0.0,-0.019705562769753132,-0.006029588952406462,0.0
0,sketch,100,O50,0.05,0.8201570968646186,0.7757976124053748,-0.04435948445924376,"D,F,F,F","D,D,D,D",0.0,-0.02720556276975314,-0.013529588952406468,-0.003624332737084013
0,sketch,100,O50,0.1,0.818672464573932,0.7257976124053749,-0.09287485216855706,"F,F,F,F","D,D,D,D",-0.011015367709313356,-0.03970556276975312,-0.02602958895240645,-0.016124332737083996
0,sketch,100,O50,0.15,0.818672464573932,0.6757976124053748,-0.1428748521685571,"F,F,F,F","D,D,D,D",-0.023515367709313367,-0.05220556276975313,-0.03852958895240646,-0.028624332737084007
0,sketch,100,REP,0.0,0.8415327641275345,0.8314820215447836,-0.01005074258275096,"D,F,F,D","D,F,D,D",0.0,-0.00902115363034453,-0.0010295889524064572,0.0
0,sketch,100,REP,0.02,0.8315327641275345,0.821406432880874,-0.010126331246660514,"D,F,F,D","D,F,F,D",0.0,-0.00902115363034453,-0.0011051776163159555,0.0
0,sketch,100,REP,0.05,0.8201570968646186,0.806406432880874,-0.013750663983744582,"D,F,F,F","D,F,F,D",0.0,-0.00902115363034453,-0.0011051776163159555,-0.003624332737084013
0,sketch,100,REP,0.1,0.818672464573932,0.7840040007672548,-0.0346684638066771,"F,F,F,F","F,F,F,D",-0.008417799822932504,-0.00902115363034453,-0.0011051776163159555,-0.016124332737083996
0,sketch,100,REP,0.15,0.818672464573932,0.7715040007672549,-0.04716846380667705,"F,F,F,F","F,F,F,D",-0.008417799822932504,-0.00902115363034453,-0.0011051776163159555,-0.028624332737084007
0,sketch,100,REP2,0.0,0.8415327641275345,0.8262792119364485,-0.01525355219108604,"D,F,F,D","D,D,F,D",0.0,-0.014705562769753128,-0.0005479894213328562,0.0
0,sketch,100,REP2,0.02,0.8315327641275345,0.8112792119364485,-0.020253552191086044,"D,F,F,D","D,D,F,D",0.0,-0.019705562769753132,-0.0005479894213328562,0.0
0,sketch,100,REP2,0.05,0.8201570968646186,0.7940110415103834,-0.026146055354235198,"D,F,F,F","D,F,F,D",0.0,-0.021973733195818274,-0.0005479894213328562,-0.003624332737084013
0,sketch,100,REP2,0.1,0.818672464573932,0.7690110415103835,-0.04966142306354848,"F,F,F,F","D,F,F,D",-0.011015367709313356,-0.021973733195818274,-0.0005479894213328562,-0.016124332737083996
0,sketch,100,REP2,0.15,0.818672464573932,0.7491329561766331,-0.06953950839729883,"F,F,F,F","F,F,F,D",-0.01839345304306375,-0.021973733195818274,-0.0005479894213328562,-0.028624332737084007
1,photo,25,STD,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,photo,25,STD,0.02,0.8038822188869986,0.7863775990177905,-0.01750461986920815,"D,D,F,D","D,D,D,D",0.0,0.0,-0.017504619869208232,0.0
1,photo,25,STD,0.05,0.7851922296373651,0.7603433881231447,-0.0248488415142204,"F,F,F,D","F,D,F,D",0.0006820765441455101,-0.0018814623137931585,-0.02364945574457275,0.0
1,photo,25,STD,0.1,0.7789813096653946,0.7464065125405503,-0.032574797124844235,"F,F,F,F","F,F,F,D",0.0006820765441455101,-0.0033183378963875243,-0.02364945574457275,-0.006289080028029415
1,photo,25,STD,0.15,0.7789813096653946,0.7339065125405503,-0.0450747971248443,"F,F,F,F","F,F,F,D",0.0006820765441455101,-0.0033183378963875243,-0.02364945574457275,-0.018789080028029426
1,photo,25,O50,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,photo,25,O50,0.02,0.8038822188869986,0.7863775990177905,-0.01750461986920815,"D,D,F,D","D,D,D,D",0.0,0.0,-0.017504619869208232,0.0
1,photo,25,O50,0.05,0.7851922296373651,0.7592192881027996,-0.02597294153456553,"F,F,F,D","F,D,F,D",0.0,-0.0018814623137931585,-0.02409147922077237,0.0
1,photo,25,O50,0.1,0.7789813096653946,0.7458720915270092,-0.03310921813838541,"F,F,F,F","F,F,F,D",0.0,-0.002728658889583624,-0.02409147922077237,-0.006289080028029415
1,photo,25,O50,0.15,0.7789813096653946,0.7333720915270091,-0.04560921813838548,"F,F,F,F","F,F,F,D",0.0,-0.002728658889583624,-0.02409147922077237,-0.018789080028029426
1,photo,25,REP,0.0,0.8188822188869986,0.8103911665501695,-0.008491052336829119,"D,D,F,D","D,D,F,D",0.0,0.0,-0.008491052336829202,0.0
1,photo,25,REP,0.02,0.8038822188869986,0.7953911665501695,-0.008491052336829119,"D,D,F,D","D,D,F,D",0.0,0.0,-0.008491052336829202,0.0
1,photo,25,REP,0.05,0.7851922296373651,0.7850366996161158,-0.00015553002124935045,"F,F,F,D","F,F,F,D",0.003738564391273763,0.004596957924306144,-0.008491052336829202,0.0
1,photo,25,REP,0.1,0.7789813096653946,0.7740649776009629,-0.00491633206443165,"F,F,F,F","F,F,F,F",0.003738564391273763,0.004596957924306144,-0.008491052336829202,-0.0047608020431821885
1,photo,25,REP,0.15,0.7789813096653946,0.7740649776009629,-0.00491633206443165,"F,F,F,F","F,F,F,F",0.003738564391273763,0.004596957924306144,-0.008491052336829202,-0.0047608020431821885
1,photo,25,REP2,0.0,0.8188822188869986,0.8085620501492969,-0.010320168737701696,"D,D,F,D","D,D,F,D",0.0,0.0,-0.010320168737701668,0.0
1,photo,25,REP2,0.02,0.8038822188869986,0.7941482340538505,-0.009733984833148135,"D,D,F,D","F,D,F,D",0.0005861839045535333,0.0,-0.010320168737701668,0.0
1,photo,25,REP2,0.05,0.7851922296373651,0.7860117994630338,0.0008195698256686645,"F,F,F,D","F,F,F,D",0.006157635467980288,0.004982103095390045,-0.010320168737701668,0.0
1,photo,25,REP2,0.1,0.7789813096653946,0.7735117994630338,-0.00546951020236075,"F,F,F,F","F,F,F,D",0.006157635467980288,0.004982103095390045,-0.010320168737701668,-0.006289080028029415
1,photo,25,REP2,0.15,0.7789813096653946,0.7610117994630338,-0.017969510202360817,"F,F,F,F","F,F,F,D",0.006157635467980288,0.004982103095390045,-0.010320168737701668,-0.018789080028029426
1,art_painting,25,STD,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,art_painting,25,STD,0.02,0.8038822188869986,0.7892031368573468,-0.014679082029651846,"D,D,F,D","D,D,F,D",0.0,0.0,-0.014679082029651902,0.0
