seed,grouping,label_mode,budget,intervention,source_groups,actual_examples,validation_balanced_accuracy,test_balanced_accuracy
8,competence,true,5,4,[4],5,0.9667288717288717,0.9496291669821082
8,competence,true,5,1+2,"[1,2]",10,0.9666537966537966,0.9550345723875135
8,competence,true,5,1+3,"[1,3]",10,0.9666537966537966,0.9550345723875135
8,competence,true,5,1+4,"[1,4]",10,0.9639510939510938,0.9550345723875135
8,competence,true,5,2+3,"[2,3]",10,0.9665744315744315,0.9496291669821082
8,competence,true,5,2+4,"[2,4]",10,0.9638717288717288,0.9496291669821082
8,competence,true,5,3+4,"[3,4]",10,0.9693522093522093,0.9496291669821082
8,competence,true,10,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,true,10,1,[1],10,0.9667288717288717,0.9439102127337422
8,competence,true,10,2,[2],10,0.9637966537966538,0.9496291669821082
8,competence,true,10,3,[3],10,0.9667288717288717,0.9496291669821082
8,competence,true,10,4,[4],10,0.9694315744315742,0.9496291669821082
8,competence,true,10,1+2,"[1,2]",20,0.9637966537966538,0.9468513892043304
8,competence,true,10,1+3,"[1,3]",20,0.9667288717288717,0.9439102127337422
8,competence,true,10,1+4,"[1,4]",20,0.9667288717288717,0.9439102127337422
8,competence,true,10,2+3,"[2,3]",20,0.9610188760188759,0.9496291669821082
8,competence,true,10,2+4,"[2,4]",20,0.9637966537966538,0.9496291669821082
8,competence,true,10,3+4,"[3,4]",20,0.9694315744315742,0.94668799051152
8,competence,true,20,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,true,20,1,[1],20,0.9636422136422136,0.9523318696848108
8,competence,true,20,2,[2],20,0.9665744315744315,0.952406944759886
8,competence,true,20,3,[3],20,0.9722093522093521,0.9439852878088173
8,competence,true,20,4,[4],20,0.9694315744315742,0.9439102127337421
8,competence,true,20,1+2,"[1,2]",40,0.9664199914199914,0.9523318696848108
8,competence,true,20,1+3,"[1,3]",40,0.9664199914199914,0.9493906932142225
8,competence,true,20,1+4,"[1,4]",40,0.9664199914199914,0.9438351376586672
8,competence,true,20,2+3,"[2,3]",40,0.9694315744315742,0.9497042420571832
8,competence,true,20,2+4,"[2,4]",40,0.9694315744315742,0.952406944759886
8,competence,true,20,3+4,"[3,4]",40,0.9722093522093521,0.9439852878088173
8,competence,true,40,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,true,40,1,[1],40,0.9692771342771342,0.9440736114265527
8,competence,true,40,2,[2],36,0.9583161733161732,0.952406944759886
8,competence,true,40,3,[3],40,0.9665744315744315,0.94668799051152
8,competence,true,40,4,[4],35,0.9694315744315742,0.94668799051152
8,competence,true,40,1+2,"[1,2]",76,0.9664993564993564,0.9468513892043304
8,competence,true,40,1+3,"[1,3]",80,0.9637966537966538,0.9383546571781866
8,competence,true,40,1+4,"[1,4]",75,0.9692771342771342,0.9411324349559644
8,competence,true,40,2+3,"[2,3]",76,0.9582410982410983,0.9496291669821082
8,competence,true,40,2+4,"[2,4]",71,0.9637966537966538,0.9496291669821082
8,competence,true,40,3+4,"[3,4]",75,0.9694315744315742,0.9439102127337421
8,random,pseudo,5,0,[],0,0.9722093522093521,0.9496291669821082
8,random,pseudo,5,1,[1],5,0.9638717288717288,0.94668799051152
8,random,pseudo,5,2,[2],5,0.9694315744315742,0.9496291669821082
8,random,pseudo,5,3,[3],5,0.9665744315744315,0.9496291669821082
8,random,pseudo,5,4,[4],5,0.9665744315744315,0.9496291669821082
8,random,pseudo,5,1+2,"[1,2]",10,0.9638717288717288,0.94668799051152
8,random,pseudo,5,1+3,"[1,3]",10,0.9665744315744315,0.94668799051152
8,random,pseudo,5,1+4,"[1,4]",10,0.9638717288717288,0.94668799051152
8,random,pseudo,5,2+3,"[2,3]",10,0.9694315744315742,0.9496291669821082
8,random,pseudo,5,2+4,"[2,4]",10,0.9638717288717288,0.9496291669821082
8,random,pseudo,5,3+4,"[3,4]",10,0.9665744315744315,0.9496291669821082
8,random,pseudo,10,0,[],0,0.9722093522093521,0.9496291669821082
8,random,pseudo,10,1,[1],10,0.9667288717288717,0.9496291669821082
8,random,pseudo,10,2,[2],10,0.9638717288717288,0.9496291669821082
8,random,pseudo,10,3,[3],10,0.9667288717288717,0.9439102127337421
8,random,pseudo,10,4,[4],10,0.9665744315744315,0.9496291669821082
8,random,pseudo,10,1+2,"[1,2]",20,0.9694315744315742,0.9496291669821082
8,random,pseudo,10,1+3,"[1,3]",20,0.9667288717288717,0.94668799051152
8,random,pseudo,10,1+4,"[1,4]",20,0.9694315744315742,0.9496291669821082
8,random,pseudo,10,2+3,"[2,3]",20,0.9667288717288717,0.94668799051152
8,random,pseudo,10,2+4,"[2,4]",20,0.9638717288717288,0.9496291669821082
8,random,pseudo,10,3+4,"[3,4]",20,0.9667288717288717,0.9439102127337421
8,random,pseudo,20,0,[],0,0.9722093522093521,0.9496291669821082
8,random,pseudo,20,1,[1],20,0.9667288717288717,0.9468513892043303
8,random,pseudo,20,2,[2],20,0.9665744315744315,0.9496291669821082
8,random,pseudo,20,3,[3],20,0.9473552123552125,0.9300963989199283
8,random,pseudo,20,4,[4],20,0.9665744315744315,0.9496291669821082
8,random,pseudo,20,1+2,"[1,2]",40,0.9694315744315742,0.9496291669821082
8,random,pseudo,20,1+3,"[1,3]",40,0.952910767910768,0.9385180558709971
8,random,pseudo,20,1+4,"[1,4]",40,0.9666537966537966,0.9496291669821082
8,random,pseudo,20,2+3,"[2,3]",40,0.9501329901329901,0.9328741766977062
8,random,pseudo,20,2+4,"[2,4]",40,0.9665744315744315,0.9496291669821082
8,random,pseudo,20,3+4,"[3,4]",40,0.9473552123552123,0.9328741766977062
8,random,pseudo,40,0,[],0,0.9722093522093521,0.9496291669821082
8,random,pseudo,40,1,[1],40,0.9497447447447447,0.9497042420571832
8,random,pseudo,40,2,[2],36,0.9665744315744315,0.9468513892043303
8,random,pseudo,40,3,[3],40,0.9556134706134707,0.9468513892043304
8,random,pseudo,40,4,[4],36,0.9583161733161732,0.952406944759886
8,random,pseudo,40,1+2,"[1,2]",76,0.9497447447447447,0.9497042420571832
8,random,pseudo,40,1+3,"[1,3]",80,0.9444980694980695,0.9497042420571832
8,random,pseudo,40,1+4,"[1,4]",76,0.9441891891891891,0.9524820198349608
8,random,pseudo,40,2+3,"[2,3]",76,0.95013299013299,0.9468513892043304
8,random,pseudo,40,2+4,"[2,4]",72,0.9637966537966538,0.9496291669821082
8,random,pseudo,40,3+4,"[3,4]",76,0.9528356928356928,0.9497042420571832
8,random,true,5,0,[],0,0.9722093522093521,0.9496291669821082
8,random,true,5,1,[1],5,0.9638717288717288,0.94668799051152
8,random,true,5,2,[2],5,0.9694315744315742,0.9496291669821082
8,random,true,5,3,[3],5,0.9665744315744315,0.9496291669821082
8,random,true,5,4,[4],5,0.9665744315744315,0.9496291669821082
8,random,true,5,1+2,"[1,2]",10,0.9638717288717288,0.94668799051152
8,random,true,5,1+3,"[1,3]",10,0.9665744315744315,0.94668799051152
8,random,true,5,1+4,"[1,4]",10,0.9638717288717288,0.94668799051152
8,random,true,5,2+3,"[2,3]",10,0.9694315744315742,0.9496291669821082
8,random,true,5,2+4,"[2,4]",10,0.9638717288717288,0.9496291669821082
8,random,true,5,3+4,"[3,4]",10,0.9665744315744315,0.9496291669821082
8,random,true,10,0,[],0,0.9722093522093521,0.9496291669821082
8,random,true,10,1,[1],10,0.9667288717288717,0.9496291669821082
8,random,true,10,2,[2],10,0.9638717288717288,0.9496291669821082
8,random,true,10,3,[3],10,0.9667288717288717,0.9439102127337421
8,random,true,10,4,[4],10,0.9665744315744315,0.9496291669821082
8,random,true,10,1+2,"[1,2]",20,0.9694315744315742,0.9496291669821082
8,random,true,10,1+3,"[1,3]",20,0.9667288717288717,0.94668799051152
8,random,true,10,1+4,"[1,4]",20,0.9694315744315742,0.9496291669821082
8,random,true,10,2+3,"[2,3]",20,0.9667288717288717,0.94668799051152
8,random,true,10,2+4,"[2,4]",20,0.9638717288717288,0.9496291669821082
8,random,true,10,3+4,"[3,4]",20,0.9667288717288717,0.9439102127337421
8,random,true,20,0,[],0,0.9722093522093521,0.9496291669821082
8,random,true,20,1,[1],20,0.9667288717288717,0.9468513892043303
8,random,true,20,2,[2],20,0.9694315744315742,0.9496291669821082
8,random,true,20,3,[3],20,0.9637966537966538,0.9496291669821082
8,random,true,20,4,[4],20,0.9665744315744315,0.9496291669821082
8,random,true,20,1+2,"[1,2]",40,0.9667288717288717,0.9468513892043303
8,random,true,20,1+3,"[1,3]",40,0.9610188760188759,0.952406944759886
8,random,true,20,1+4,"[1,4]",40,0.9666537966537966,0.9496291669821082
8,random,true,20,2+3,"[2,3]",40,0.9637966537966538,0.9496291669821082
8,random,true,20,2+4,"[2,4]",40,0.9637172887172886,0.9496291669821082
8,random,true,20,3+4,"[3,4]",40,0.9637966537966538,0.9496291669821082
8,random,true,40,0,[],0,0.9722093522093521,0.9496291669821082
8,random,true,40,1,[1],40,0.9665701415701415,0.94137090872385
8,random,true,40,2,[2],36,0.9667288717288717,0.9468513892043303
8,random,true,40,3,[3],40,0.9693564993564994,0.9495408433643726
8,random,true,40,4,[4],36,0.9583161733161732,0.952406944759886
8,random,true,40,1+2,"[1,2]",76,0.9665701415701415,0.94137090872385
8,random,true,40,1+3,"[1,3]",80,0.9693564993564994,0.946763065586595
8,random,true,40,1+4,"[1,4]",76,0.9582368082368081,0.9469264642794055
8,random,true,40,2+3,"[2,3]",76,0.9693564993564994,0.94683814066167
8,random,true,40,2+4,"[2,4]",72,0.9637966537966538,0.9496291669821082
8,random,true,40,3+4,"[3,4]",76,0.9665036465036465,0.9412825851061145
9,competence,pseudo,5,0,[],0,0.957988997400762,0.9640304590304589
9,competence,pseudo,5,1,[1],5,0.957988997400762,0.9640304590304589
9,competence,pseudo,5,2,[2],5,0.9552112196229843,0.9640304590304589
9,competence,pseudo,5,3,[3],5,0.957988997400762,0.9612526812526813
9,competence,pseudo,5,4,[4],5,0.957988997400762,0.9612526812526813
9,competence,pseudo,5,1+2,"[1,2]",10,0.9552112196229843,0.9640304590304589
9,competence,pseudo,5,1+3,"[1,3]",10,0.957988997400762,0.9640304590304589
9,competence,pseudo,5,1+4,"[1,4]",10,0.957988997400762,0.9640304590304589
9,competence,pseudo,5,2+3,"[2,3]",10,0.9552112196229843,0.9640304590304589
9,competence,pseudo,5,2+4,"[2,4]",10,0.957988997400762,0.9640304590304589
9,competence,pseudo,5,3+4,"[3,4]",10,0.957988997400762,0.9612526812526813
9,competence,pseudo,10,0,[],0,0.957988997400762,0.9640304590304589
9,competence,pseudo,10,1,[1],10,0.957988997400762,0.9640304590304589
9,competence,pseudo,10,2,[2],10,0.9552112196229843,0.9556177606177606
9,competence,pseudo,10,3,[3],10,0.957988997400762,0.9612526812526813
9,competence,pseudo,10,4,[4],10,0.957988997400762,0.9612526812526813
9,competence,pseudo,10,1+2,"[1,2]",20,0.9552112196229843,0.9556177606177606
9,competence,pseudo,10,1+3,"[1,3]",20,0.957988997400762,0.9640304590304589
9,competence,pseudo,10,1+4,"[1,4]",20,0.9552112196229843,0.9612526812526813
9,competence,pseudo,10,2+3,"[2,3]",20,0.9552112196229843,0.9584749034749034
9,competence,pseudo,10,2+4,"[2,4]",20,0.9524334418452065,0.9584749034749034
9,competence,pseudo,10,3+4,"[3,4]",20,0.957988997400762,0.9612526812526813
9,competence,pseudo,20,0,[],0,0.957988997400762,0.9640304590304589
9,competence,pseudo,20,1,[1],20,0.957988997400762,0.9612526812526813
9,competence,pseudo,20,2,[2],20,0.9606917001034647,0.9612526812526813
9,competence,pseudo,20,3,[3],20,0.957988997400762,0.9640304590304589
9,competence,pseudo,20,4,[4],20,0.957988997400762,0.9640304590304589
9,competence,pseudo,20,1+2,"[1,2]",40,0.9606917001034647,0.9612526812526813
9,competence,pseudo,20,1+3,"[1,3]",40,0.957988997400762,0.9640304590304589
9,competence,pseudo,20,1+4,"[1,4]",40,0.9580683624801271,0.9640304590304589
9,competence,pseudo,20,2+3,"[2,3]",40,0.9606917001034647,0.9612526812526812
9,competence,pseudo,20,2+4,"[2,4]",40,0.9580683624801271,0.9612526812526813
9,competence,pseudo,20,3+4,"[3,4]",40,0.957988997400762,0.9640304590304589
9,competence,pseudo,40,0,[],0,0.957988997400762,0.9640304590304589
9,competence,pseudo,40,1,[1],40,0.957988997400762,0.9612526812526813
9,competence,pseudo,40,2,[2],40,0.957988997400762,0.9638009438009437
9,competence,pseudo,40,3,[3],37,0.957988997400762,0.9640304590304589
9,competence,pseudo,40,4,[4],36,0.9608461402579049,0.9612526812526813
9,competence,pseudo,40,1+2,"[1,2]",80,0.9607667751785398,0.9666580866580865
9,competence,pseudo,40,1+3,"[1,3]",77,0.9552112196229843,0.9612526812526813
9,competence,pseudo,40,1+4,"[1,4]",76,0.9551271860095388,0.9612526812526813
9,competence,pseudo,40,2+3,"[2,3]",77,0.957988997400762,0.9666580866580865
9,competence,pseudo,40,2+4,"[2,4]",76,0.9521860095389506,0.9666580866580865
9,competence,pseudo,40,3+4,"[3,4]",73,0.9580683624801273,0.9640304590304589
9,competence,true,5,0,[],0,0.957988997400762,0.9640304590304589
9,competence,true,5,1,[1],5,0.957988997400762,0.9640304590304589
9,competence,true,5,2,[2],5,0.9552112196229843,0.9640304590304589
9,competence,true,5,3,[3],5,0.957988997400762,0.9612526812526813
9,competence,true,5,4,[4],5,0.957988997400762,0.9612526812526813
9,competence,true,5,1+2,"[1,2]",10,0.9552112196229843,0.9640304590304589
9,competence,true,5,1+3,"[1,3]",10,0.957988997400762,0.9640304590304589
9,competence,true,5,1+4,"[1,4]",10,0.957988997400762,0.9640304590304589
9,competence,true,5,2+3,"[2,3]",10,0.9552112196229843,0.9640304590304589
9,competence,true,5,2+4,"[2,4]",10,0.957988997400762,0.9640304590304589
9,competence,true,5,3+4,"[3,4]",10,0.957988997400762,0.9612526812526813
9,competence,true,10,0,[],0,0.957988997400762,0.9640304590304589
9,competence,true,10,1,[1],10,0.957988997400762,0.9640304590304589
9,competence,true,10,2,[2],10,0.9552112196229843,0.9556177606177606
9,competence,true,10,3,[3],10,0.957988997400762,0.9612526812526813
9,competence,true,10,4,[4],10,0.957988997400762,0.9612526812526813
9,competence,true,10,1+2,"[1,2]",20,0.9552112196229843,0.9556177606177606
9,competence,true,10,1+3,"[1,3]",20,0.957988997400762,0.9640304590304589
9,competence,true,10,1+4,"[1,4]",20,0.9552112196229843,0.9612526812526813
9,competence,true,10,2+3,"[2,3]",20,0.9552112196229843,0.9584749034749034
9,competence,true,10,2+4,"[2,4]",20,0.9524334418452065,0.9584749034749034
9,competence,true,10,3+4,"[3,4]",20,0.957988997400762,0.9612526812526813
9,competence,true,20,0,[],0,0.957988997400762,0.9640304590304589
9,competence,true,20,1,[1],20,0.957988997400762,0.9612526812526813
9,competence,true,20,2,[2],20,0.9634694778812426,0.961098241098241
9,competence,true,20,3,[3],20,0.957988997400762,0.9640304590304589
9,competence,true,20,4,[4],20,0.9580683624801271,0.9584749034749034
9,competence,true,20,1+2,"[1,2]",40,0.9634694778812426,0.961098241098241
9,competence,true,20,1+3,"[1,3]",40,0.957988997400762,0.9640304590304589
9,competence,true,20,1+4,"[1,4]",40,0.9580683624801271,0.9612526812526813
9,competence,true,20,2+3,"[2,3]",40,0.9662472556590205,0.961098241098241
9,competence,true,20,2+4,"[2,4]",40,0.9635445529563176,0.9583204633204632
9,competence,true,20,3+4,"[3,4]",40,0.9608461402579049,0.9584749034749034
9,competence,true,40,0,[],0,0.957988997400762,0.9640304590304589
9,competence,true,40,1,[1],40,0.957988997400762,0.9612526812526813
9,competence,true,40,2,[2],40,0.957988997400762,0.9610231660231658
9,competence,true,40,3,[3],37,0.957988997400762,0.9640304590304589
9,competence,true,40,4,[4],36,0.9580683624801271,0.9527606177606177
9,competence,true,40,1+2,"[1,2]",80,0.9607667751785398,0.9638803088803088
9,competence,true,40,1+3,"[1,3]",77,0.9552112196229843,0.9612526812526813
9,competence,true,40,1+4,"[1,4]",76,0.9552905847023494,0.9584749034749034
9,competence,true,40,2+3,"[2,3]",77,0.9607667751785398,0.9610231660231658
9,competence,true,40,2+4,"[2,4]",76,0.9608461402579049,0.9583204633204632
9,competence,true,40,3+4,"[3,4]",73,0.9580683624801271,0.9584749034749034
9,random,pseudo,5,0,[],0,0.957988997400762,0.9640304590304589
9,random,pseudo,5,1,[1],5,0.9607667751785399,0.9612526812526812
9,random,pseudo,5,2,[2],5,0.957988997400762,0.9640304590304589
9,random,pseudo,5,3,[3],5,0.957988997400762,0.9612526812526813
9,random,pseudo,5,4,[4],5,0.957988997400762,0.9640304590304589
9,random,pseudo,5,1+2,"[1,2]",10,0.957988997400762,0.9612526812526812
9,random,pseudo,5,1+3,"[1,3]",10,0.957988997400762,0.9612526812526812
9,random,pseudo,5,1+4,"[1,4]",10,0.957988997400762,0.9612526812526812
9,random,pseudo,5,2+3,"[2,3]",10,0.9552112196229843,0.9612526812526813
9,random,pseudo,5,2+4,"[2,4]",10,0.957988997400762,0.9640304590304589
9,random,pseudo,5,3+4,"[3,4]",10,0.957988997400762,0.9612526812526813
9,random,pseudo,10,0,[],0,0.957988997400762,0.9640304590304589
9,random,pseudo,10,1,[1],10,0.9552112196229843,0.9612526812526813
9,random,pseudo,10,2,[2],10,0.9552112196229843,0.9583955383955385
9,random,pseudo,10,3,[3],10,0.957988997400762,0.9612526812526813
9,random,pseudo,10,4,[4],10,0.957988997400762,0.9612526812526813
9,random,pseudo,10,1+2,"[1,2]",20,0.9552112196229843,0.9583955383955385
9,random,pseudo,10,1+3,"[1,3]",20,0.957988997400762,0.9612526812526813
9,random,pseudo,10,1+4,"[1,4]",20,0.957988997400762,0.9584749034749034
9,random,pseudo,10,2+3,"[2,3]",20,0.9552112196229843,0.9611733161733161
9,random,pseudo,10,2+4,"[2,4]",20,0.957988997400762,0.9584749034749034
9,random,pseudo,10,3+4,"[3,4]",20,0.9552112196229843,0.9641098241098242
9,random,pseudo,20,0,[],0,0.957988997400762,0.9640304590304589
9,random,pseudo,20,1,[1],20,0.9607667751785398,0.9583955383955385
9,random,pseudo,20,2,[2],20,0.9607667751785399,0.9641098241098242
9,random,pseudo,20,3,[3],20,0.957988997400762,0.9640304590304589
9,random,pseudo,20,4,[4],20,0.957988997400762,0.9612526812526813
9,random,pseudo,20,1+2,"[1,2]",40,0.9607667751785399,0.9584749034749034
9,random,pseudo,20,1+3,"[1,3]",40,0.9635445529563176,0.9583955383955385
9,random,pseudo,20,1+4,"[1,4]",40,0.9637079516491281,0.9612526812526813
9,random,pseudo,20,2+3,"[2,3]",40,0.9607667751785399,0.9612526812526812
9,random,pseudo,20,2+4,"[2,4]",40,0.9608461402579049,0.9612526812526813
9,random,pseudo,20,3+4,"[3,4]",40,0.957988997400762,0.9612526812526813
9,random,pseudo,40,0,[],0,0.957988997400762,0.9640304590304589
9,random,pseudo,40,1,[1],40,0.957988997400762,0.9612526812526812
9,random,pseudo,40,2,[2],40,0.9636239180356828,0.9638803088803088
9,random,pseudo,40,3,[3],37,0.957988997400762,0.9640304590304589
9,random,pseudo,40,4,[4],35,0.9608461402579049,0.9584749034749034
9,random,pseudo,40,1+2,"[1,2]",80,0.9608461402579049,0.9638803088803088
9,random,pseudo,40,1+3,"[1,3]",77,0.957988997400762,0.9640304590304589
9,random,pseudo,40,1+4,"[1,4]",75,0.9552112196229843,0.9612526812526813
9,random,pseudo,40,2+3,"[2,3]",77,0.9636239180356828,0.9638803088803088
9,random,pseudo,40,2+4,"[2,4]",75,0.9636239180356828,0.9667374517374517
9,random,pseudo,40,3+4,"[3,4]",72,0.9608461402579049,0.9641098241098242
9,random,true,5,0,[],0,0.957988997400762,0.9640304590304589
9,random,true,5,1,[1],5,0.9607667751785399,0.9612526812526812
9,random,true,5,2,[2],5,0.957988997400762,0.9640304590304589
9,random,true,5,3,[3],5,0.957988997400762,0.9612526812526813
9,random,true,5,4,[4],5,0.957988997400762,0.9640304590304589
9,random,true,5,1+2,"[1,2]",10,0.957988997400762,0.9612526812526812
9,random,true,5,1+3,"[1,3]",10,0.957988997400762,0.9612526812526812
9,random,true,5,1+4,"[1,4]",10,0.957988997400762,0.9612526812526812
9,random,true,5,2+3,"[2,3]",10,0.9552112196229843,0.9612526812526813
9,random,true,5,2+4,"[2,4]",10,0.957988997400762,0.9640304590304589
9,random,true,5,3+4,"[3,4]",10,0.957988997400762,0.9612526812526813
9,random,true,10,0,[],0,0.957988997400762,0.9640304590304589
9,random,true,10,1,[1],10,0.9552112196229843,0.9612526812526813
9,random,true,10,2,[2],10,0.9552112196229843,0.9583955383955385
9,random,true,10,3,[3],10,0.957988997400762,0.9612526812526813
9,random,true,10,4,[4],10,0.957988997400762,0.9612526812526813
9,random,true,10,1+2,"[1,2]",20,0.9552112196229843,0.9583955383955385
9,random,true,10,1+3,"[1,3]",20,0.957988997400762,0.9612526812526813
9,random,true,10,1+4,"[1,4]",20,0.957988997400762,0.9584749034749034
9,random,true,10,2+3,"[2,3]",20,0.9552112196229843,0.9611733161733161
9,random,true,10,2+4,"[2,4]",20,0.957988997400762,0.9584749034749034
9,random,true,10,3+4,"[3,4]",20,0.9552112196229843,0.9641098241098242
9,random,true,20,0,[],0,0.957988997400762,0.9640304590304589
9,random,true,20,1,[1],20,0.9636239180356828,0.9583955383955385
9,random,true,20,2,[2],20,0.9607667751785399,0.9641098241098242
9,random,true,20,3,[3],20,0.957988997400762,0.9640304590304589
9,random,true,20,4,[4],20,0.957988997400762,0.9612526812526813
9,random,true,20,1+2,"[1,2]",40,0.9636239180356828,0.9584749034749034
9,random,true,20,1+3,"[1,3]",40,0.9636239180356828,0.9583955383955385
9,random,true,20,1+4,"[1,4]",40,0.9580683624801271,0.9584749034749034
9,random,true,20,2+3,"[2,3]",40,0.9607667751785399,0.9612526812526812
9,random,true,20,2+4,"[2,4]",40,0.9608461402579049,0.9612526812526813
9,random,true,20,3+4,"[3,4]",40,0.957988997400762,0.9612526812526813
9,random,true,40,0,[],0,0.957988997400762,0.9640304590304589
9,random,true,40,1,[1],40,0.957988997400762,0.9612526812526812
9,random,true,40,2,[2],40,0.9552112196229844,0.9611776061776061
9,random,true,40,3,[3],37,0.957988997400762,0.9640304590304589
9,random,true,40,4,[4],35,0.9608461402579049,0.9584749034749034
9,random,true,40,1+2,"[1,2]",80,0.9609301738713503,0.9611776061776061
9,random,true,40,1+3,"[1,3]",77,0.957988997400762,0.9640304590304589
9,random,true,40,1+4,"[1,4]",75,0.9552112196229843,0.9612526812526813
9,random,true,40,2+3,"[2,3]",77,0.957988997400762,0.964034749034749
9,random,true,40,2+4,"[2,4]",75,0.95544969339087,0.9641891891891892
9,random,true,40,3+4,"[3,4]",72,0.9608461402579049,0.9641098241098242
