delta,b,s,ell,h,valid,dV_analytic,classification
0.3,0.55,2.378333333333333,1.0134999999999998,0.315,False,,
0.3,0.55,2.4099999999999993,1.0229999999999997,0.315,False,,
0.3,0.55,2.4416666666666664,1.0325,0.315,False,,
0.3,0.55,2.4733333333333327,1.0419999999999998,0.315,False,,
0.3,0.55,2.505,1.0514999999999999,0.315,False,,
0.3,0.55,2.536666666666666,1.0609999999999997,0.315,False,,
0.3,0.55,2.5683333333333325,1.0704999999999998,0.315,False,,
0.3,0.55,2.6,1.08,0.315,False,,
0.3,0.5750000000000002,-1.2,-0.06,0.32250000000000006,False,,
0.3,0.5750000000000002,-1.1683333333333332,-0.05049999999999999,0.32250000000000006,False,,
0.3,0.5750000000000002,-1.1366666666666667,-0.041000000000000036,0.32250000000000006,False,,
0.3,0.5750000000000002,-1.105,-0.03149999999999997,0.32250000000000006,False,,
0.3,0.5750000000000002,-1.0733333333333333,-0.021999999999999964,0.32250000000000006,False,,
0.3,0.5750000000000002,-1.0416666666666665,-0.012499999999999956,0.32250000000000006,False,,
0.3,0.5750000000000002,-1.01,-0.0030000000000000027,0.32250000000000006,False,,
0.3,0.5750000000000002,-0.9783333333333333,0.006500000000000006,0.32250000000000006,True,-0.31063640000000003,-1.0
0.3,0.5750000000000002,-0.9466666666666667,0.016000000000000014,0.32250000000000006,True,-0.3046096000000001,-1.0
0.3,0.5750000000000002,-0.915,0.025499999999999967,0.32250000000000006,True,-0.29858280000000004,-1.0
0.3,0.5750000000000002,-0.8833333333333333,0.03500000000000003,0.32250000000000006,True,-0.29255600000000004,-1.0
0.3,0.5750000000000002,-0.8516666666666667,0.044499999999999984,0.32250000000000006,True,-0.2865292000000001,-1.0
0.3,0.5750000000000002,-0.8200000000000001,0.05399999999999999,0.32250000000000006,True,-0.28050240000000004,-1.0
0.3,0.5750000000000002,-0.7883333333333333,0.0635,0.32250000000000006,True,-0.27447560000000004,-1.0
0.3,0.5750000000000002,-0.7566666666666667,0.07299999999999998,0.32250000000000006,True,-0.26844880000000004,-1.0
0.3,0.5750000000000002,-0.7250000000000001,0.08249999999999996,0.32250000000000006,True,-0.26242200000000004,-1.0
0.3,0.5750000000000002,-0.6933333333333334,0.092,0.32250000000000006,True,-0.25639520000000005,-1.0
0.3,0.5750000000000002,-0.6616666666666667,0.10149999999999998,0.32250000000000006,True,-0.25036840000000005,-1.0
0.3,0.5750000000000002,-0.63,0.11099999999999999,0.32250000000000006,True,-0.24434160000000002,-1.0
0.3,0.5750000000000002,-0.5983333333333334,0.12049999999999997,0.32250000000000006,True,-0.23831480000000002,-1.0
0.3,0.5750000000000002,-0.5666666666666667,0.13,0.32250000000000006,True,-0.232288,-1.0
0.3,0.5750000000000002,-0.535,0.13949999999999999,0.32250000000000006,True,-0.2262612,-1.0
0.3,0.5750000000000002,-0.5033333333333334,0.14899999999999997,0.32250000000000006,True,-0.22023440000000002,-1.0
0.3,0.5750000000000002,-0.4716666666666667,0.1585,0.32250000000000006,True,-0.21420760000000003,-1.0
0.3,0.5750000000000002,-0.44000000000000006,0.16799999999999998,0.32250000000000006,True,-0.2081808,-1.0
0.3,0.5750000000000002,-0.40833333333333344,0.17749999999999996,0.32250000000000006,True,-0.202154,-1.0
0.3,0.5750000000000002,-0.3766666666666667,0.187,0.32250000000000006,True,-0.1961272,-1.0
0.3,0.5750000000000002,-0.3450000000000001,0.19649999999999995,0.32250000000000006,True,-0.1901004,-1.0
0.3,0.5750000000000002,-0.31333333333333346,0.20599999999999996,0.32250000000000006,True,-0.18407359999999998,-1.0
0.3,0.5750000000000002,-0.28166666666666673,0.21549999999999997,0.32250000000000006,True,-0.1780468,-1.0
0.3,0.5750000000000002,-0.2500000000000001,0.22499999999999998,0.32250000000000006,True,-0.17202,-1.0
0.3,0.5750000000000002,-0.21833333333333338,0.2345,0.32250000000000006,True,-0.16599319999999998,-1.0
0.3,0.5750000000000002,-0.18666666666666676,0.24399999999999997,0.32250000000000006,True,-0.15996639999999998,-1.0
0.3,0.5750000000000002,-0.15500000000000003,0.2535,0.32250000000000006,True,-0.15393959999999998,-1.0
0.3,0.5750000000000002,-0.12333333333333352,0.26299999999999996,0.32250000000000006,True,-0.14791279999999998,-1.0
0.3,0.5750000000000002,-0.09166666666666679,0.27249999999999996,0.32250000000000006,True,-0.14188599999999998,-1.0
0.3,0.5750000000000002,-0.06000000000000005,0.282,0.32250000000000006,True,-0.13585919999999996,-1.0
0.3,0.5750000000000002,-0.028333333333333544,0.2914999999999999,0.32250000000000006,True,-0.1298324,-1.0
0.3,0.5750000000000002,0.0033333333333331883,0.30099999999999993,0.32250000000000006,True,-0.12380559999999996,-1.0
0.3,0.5750000000000002,0.03499999999999992,0.31049999999999994,0.32250000000000006,True,-0.11777879999999995,-1.0
0.3,0.5750000000000002,0.06666666666666665,0.32,0.32250000000000006,True,-0.11175199999999996,-1.0
0.3,0.5750000000000002,0.09833333333333316,0.32949999999999996,0.32250000000000006,True,-0.10572519999999998,-1.0
0.3,0.5750000000000002,0.1299999999999999,0.33899999999999997,0.32250000000000006,True,-0.09969839999999995,-1.0
0.3,0.5750000000000002,0.16166666666666663,0.3485,0.32250000000000006,True,-0.09367159999999992,-1.0
0.3,0.5750000000000002,0.19333333333333313,0.35799999999999993,0.32250000000000006,True,-0.08764479999999995,-1.0
0.3,0.5750000000000002,0.22499999999999987,0.36749999999999994,0.32250000000000006,True,-0.08161799999999993,-1.0
0.3,0.5750000000000002,0.2566666666666666,0.37699999999999995,0.32250000000000006,True,-0.07559119999999993,-1.0
0.3,0.5750000000000002,0.2883333333333331,0.3864999999999999,0.32250000000000006,True,-0.06956439999999994,-1.0
0.3,0.5750000000000002,0.31999999999999984,0.3959999999999999,0.32250000000000006,True,-0.06353759999999992,-1.0
0.3,0.5750000000000002,0.35166666666666657,0.40549999999999997,0.32250000000000006,True,-0.05751079999999994,-1.0
0.3,0.5750000000000002,0.3833333333333331,0.4149999999999999,0.32250000000000006,True,-0.051483999999999946,-1.0
0.3,0.5750000000000002,0.4149999999999998,0.42449999999999993,0.32250000000000006,True,-0.04545719999999992,-1.0
0.3,0.5750000000000002,0.44666666666666655,0.43399999999999994,0.32250000000000006,True,-0.03943039999999991,-1.0
0.3,0.5750000000000002,0.47833333333333306,0.4434999999999999,0.32250000000000006,True,-0.03340359999999992,-1.0
0.3,0.5750000000000002,0.5099999999999998,0.45299999999999996,0.32250000000000006,True,-0.027376799999999937,-1.0
0.3,0.5750000000000002,0.5416666666666665,0.4624999999999999,0.32250000000000006,True,-0.021349999999999897,-1.0
0.3,0.5750000000000002,0.573333333333333,0.47199999999999986,0.32250000000000006,True,-0.015323199999999938,-1.0
0.3,0.5750000000000002,0.6049999999999998,0.48149999999999993,0.32250000000000006,True,-0.009296399999999923,-1.0
0.3,0.5750000000000002,0.6366666666666665,0.49099999999999994,0.32250000000000006,True,-0.0032695999999999108,-1.0
0.3,0.5750000000000002,0.6683333333333332,0.5005,0.32250000000000006,True,0.0027572000000001297,1.0
0.3,0.5750000000000002,0.6999999999999997,0.5099999999999999,0.32250000000000006,True,0.008784000000000089,1.0
0.3,0.5750000000000002,0.7316666666666665,0.5195,0.32250000000000006,True,0.014810800000000103,1.0
0.3,0.5750000000000002,0.7633333333333332,0.5289999999999999,0.32250000000000006,True,0.020837600000000144,1.0
0.3,0.5750000000000002,0.7949999999999997,0.5384999999999999,0.32250000000000006,True,0.026864400000000076,1.0
0.3,0.5750000000000002,0.8266666666666664,0.5479999999999999,0.32250000000000006,True,0.03289120000000011,1.0
0.3,0.5750000000000002,0.8583333333333332,0.5574999999999999,0.32250000000000006,True,0.038918000000000154,1.0
0.3,0.5750000000000002,0.8899999999999999,0.567,0.32250000000000006,True,0.04494480000000014,1.0
0.3,0.5750000000000002,0.9216666666666666,0.5765,0.32250000000000006,True,0.05097160000000013,1.0
0.3,0.5750000000000002,0.9533333333333329,0.5859999999999999,0.32250000000000006,True,0.056998400000000116,1.0
0.3,0.5750000000000002,0.9849999999999997,0.5954999999999999,0.32250000000000006,True,0.0630252000000001,1.0
0.3,0.5750000000000002,1.0166666666666664,0.6049999999999999,0.32250000000000006,True,0.06905200000000014,1.0
0.3,0.5750000000000002,1.0483333333333331,0.6144999999999999,0.32250000000000006,True,0.07507880000000013,1.0
0.3,0.5750000000000002,1.0799999999999998,0.6239999999999999,0.32250000000000006,True,0.08110560000000017,1.0
0.3,0.5750000000000002,1.1116666666666666,0.6335,0.32250000000000006,True,0.0871324000000002,1.0
0.3,0.5750000000000002,1.1433333333333329,0.6429999999999998,0.32250000000000006,True,0.09315920000000008,1.0
0.3,0.5750000000000002,1.1749999999999996,0.6524999999999999,0.32250000000000006,True,0.09918600000000007,1.0
0.3,0.5750000000000002,1.2066666666666663,0.6619999999999999,0.32250000000000006,True,0.10521280000000016,1.0
0.3,0.5750000000000002,1.238333333333333,0.6714999999999999,0.32250000000000006,True,0.11123960000000015,1.0
0.3,0.5750000000000002,1.2699999999999998,0.6809999999999999,0.32250000000000006,True,0.11726640000000015,1.0
0.3,0.5750000000000002,1.3016666666666665,0.6904999999999999,0.32250000000000006,True,0.12329320000000019,1.0
0.3,0.5750000000000002,1.3333333333333333,0.7,0.32250000000000006,True,0.12932000000000016,1.0
0.3,0.5750000000000002,1.3649999999999995,0.7094999999999998,0.32250000000000006,True,0.13534680000000016,1.0
0.3,0.5750000000000002,1.3966666666666663,0.7189999999999999,0.32250000000000006,True,0.14137360000000013,1.0
0.3,0.5750000000000002,1.428333333333333,0.7284999999999999,0.32250000000000006,True,0.14740040000000013,1.0
0.3,0.5750000000000002,1.4599999999999997,0.7379999999999999,0.32250000000000006,True,0.15342720000000015,1.0
0.3,0.5750000000000002,1.4916666666666665,0.7474999999999999,0.32250000000000006,True,0.1594540000000002,1.0
0.3,0.5750000000000002,1.5233333333333332,0.7569999999999999,0.32250000000000006,True,0.16548080000000023,1.0
0.3,0.5750000000000002,1.5549999999999995,0.7664999999999997,0.32250000000000006,True,0.17150760000000023,1.0
0.3,0.5750000000000002,1.5866666666666662,0.7759999999999998,0.32250000000000006,True,0.17753440000000018,1.0
0.3,0.5750000000000002,1.618333333333333,0.7854999999999999,0.32250000000000006,True,0.1835612000000002,1.0
0.3,0.5750000000000002,1.6499999999999997,0.7949999999999999,0.32250000000000006,True,0.18958800000000015,1.0
0.3,0.5750000000000002,1.6816666666666664,0.8045,0.32250000000000006,True,0.19561480000000017,1.0
0.3,0.5750000000000002,1.7133333333333332,0.8139999999999998,0.32250000000000006,True,0.20164160000000034,1.0
0.3,0.5750000000000002,1.7449999999999994,0.8234999999999999,0.32250000000000006,True,0.20766840000000014,1.0
0.3,0.5750000000000002,1.7766666666666662,0.8329999999999997,0.32250000000000006,True,0.21369520000000014,1.0
0.3,0.5750000000000002,1.808333333333333,0.8424999999999998,0.32250000000000006,True,0.21972200000000017,1.0
0.3,0.5750000000000002,1.8399999999999996,0.8519999999999999,0.32250000000000006,True,0.22574880000000022,1.0
0.3,0.5750000000000002,1.8716666666666664,0.8614999999999999,0.32250000000000006,True,0.23177560000000014,1.0
0.3,0.5750000000000002,1.903333333333333,0.871,0.32250000000000006,True,0.2378024000000002,1.0
0.3,0.5750000000000002,1.9349999999999998,0.8804999999999998,0.32250000000000006,True,0.24382920000000022,1.0
0.3,0.5750000000000002,1.9666666666666661,0.8899999999999999,0.32250000000000006,True,0.24985600000000016,1.0
0.3,0.5750000000000002,1.9983333333333329,0.8994999999999997,0.32250000000000006,True,0.2558828000000002,1.0
0.3,0.5750000000000002,2.0299999999999994,0.9089999999999998,0.32250000000000006,True,0.26190960000000013,1.0
0.3,0.5750000000000002,2.0616666666666665,0.9184999999999999,0.32250000000000006,True,0.2679364000000003,1.0
0.3,0.5750000000000002,2.093333333333333,0.9279999999999997,0.32250000000000006,True,0.27396320000000024,1.0
0.3,0.5750000000000002,2.125,0.9375,0.32250000000000006,True,0.27999000000000024,1.0
0.3,0.5750000000000002,2.1566666666666663,0.9469999999999998,0.32250000000000006,True,0.2860168000000003,1.0
0.3,0.5750000000000002,2.1883333333333326,0.9564999999999997,0.32250000000000006,True,0.2920436000000002,1.0
0.3,0.5750000000000002,2.2199999999999998,0.966,0.32250000000000006,True,0.2980704000000003,1.0
0.3,0.5750000000000002,2.251666666666666,0.9754999999999998,0.32250000000000006,True,0.3040972000000002,1.0
0.3,0.5750000000000002,2.283333333333333,0.9849999999999999,0.32250000000000006,True,0.31012400000000034,1.0
0.3,0.5750000000000002,2.3149999999999995,0.9944999999999997,0.32250000000000006,True,0.31615080000000023,1.0
0.3,0.5750000000000002,2.346666666666666,1.0039999999999998,0.32250000000000006,False,,
0.3,0.5750000000000002,2.378333333333333,1.0134999999999998,0.32250000000000006,False,,
0.3,0.5750000000000002,2.4099999999999993,1.0229999999999997,0.32250000000000006,False,,
0.3,0.5750000000000002,2.4416666666666664,1.0325,0.32250000000000006,False,,
0.3,0.5750000000000002,2.4733333333333327,1.0419999999999998,0.32250000000000006,False,,
0.3,0.5750000000000002,2.505,1.0514999999999999,0.32250000000000006,False,,
0.3,0.5750000000000002,2.536666666666666,1.0609999999999997,0.32250000000000006,False,,
0.3,0.5750000000000002,2.5683333333333325,1.0704999999999998,0.32250000000000006,False,,
0.3,0.5750000000000002,2.6,1.08,0.32250000000000006,False,,
0.3,0.6000000000000001,-1.2,-0.06,0.33,False,,
0.3,0.6000000000000001,-1.1683333333333332,-0.05049999999999999,0.33,False,,
0.3,0.6000000000000001,-1.1366666666666667,-0.041000000000000036,0.33,False,,
0.3,0.6000000000000001,-1.105,-0.03149999999999997,0.33,False,,
0.3,0.6000000000000001,-1.0733333333333333,-0.021999999999999964,0.33,False,,
0.3,0.6000000000000001,-1.0416666666666665,-0.012499999999999956,0.33,False,,
0.3,0.6000000000000001,-1.01,-0.0030000000000000027,0.33,False,,
0.3,0.6000000000000001,-0.9783333333333333,0.006500000000000006,0.33,True,-0.31763919999999995,-1.0
0.3,0.6000000000000001,-0.9466666666666667,0.016000000000000014,0.33,True,-0.3111488,-1.0
0.3,0.6000000000000001,-0.915,0.025499999999999967,0.33,True,-0.30465840000000005,-1.0
0.3,0.6000000000000001,-0.8833333333333333,0.03500000000000003,0.33,True,-0.298168,-1.0
0.3,0.6000000000000001,-0.8516666666666667,0.044499999999999984,0.33,True,-0.2916776,-1.0
0.3,0.6000000000000001,-0.8200000000000001,0.05399999999999999,0.33,True,-0.28518720000000003,-1.0
0.3,0.6000000000000001,-0.7883333333333333,0.0635,0.33,True,-0.27869679999999997,-1.0
0.3,0.6000000000000001,-0.7566666666666667,0.07299999999999998,0.33,True,-0.2722064,-1.0
0.3,0.6000000000000001,-0.7250000000000001,0.08249999999999996,0.33,True,-0.26571600000000006,-1.0
0.3,0.6000000000000001,-0.6933333333333334,0.092,0.33,True,-0.2592256,-1.0
0.3,0.6000000000000001,-0.6616666666666667,0.10149999999999998,0.33,True,-0.2527352,-1.0
0.3,0.6000000000000001,-0.63,0.11099999999999999,0.33,True,-0.24624479999999996,-1.0
0.3,0.6000000000000001,-0.5983333333333334,0.12049999999999997,0.33,True,-0.23975439999999998,-1.0
0.3,0.6000000000000001,-0.5666666666666667,0.13,0.33,True,-0.233264,-1.0
0.3,0.6000000000000001,-0.535,0.13949999999999999,0.33,True,-0.2267736,-1.0
0.3,0.6000000000000001,-0.5033333333333334,0.14899999999999997,0.33,True,-0.2202832,-1.0
0.3,0.6000000000000001,-0.4716666666666667,0.1585,0.33,True,-0.21379279999999998,-1.0
0.3,0.6000000000000001,-0.44000000000000006,0.16799999999999998,0.33,True,-0.2073024,-1.0
0.3,0.6000000000000001,-0.40833333333333344,0.17749999999999996,0.33,True,-0.200812,-1.0
0.3,0.6000000000000001,-0.3766666666666667,0.187,0.33,True,-0.19432159999999998,-1.0
0.3,0.6000000000000001,-0.3450000000000001,0.19649999999999995,0.33,True,-0.1878312,-1.0
0.3,0.6000000000000001,-0.31333333333333346,0.20599999999999996,0.33,True,-0.18134080000000002,-1.0
0.3,0.6000000000000001,-0.28166666666666673,0.21549999999999997,0.33,True,-0.1748504,-1.0
0.3,0.6000000000000001,-0.2500000000000001,0.22499999999999998,0.33,True,-0.16836,-1.0
0.3,0.6000000000000001,-0.21833333333333338,0.2345,0.33,True,-0.1618696,-1.0
0.3,0.6000000000000001,-0.18666666666666676,0.24399999999999997,0.33,True,-0.1553792,-1.0
0.3,0.6000000000000001,-0.15500000000000003,0.2535,0.33,True,-0.1488888,-1.0
0.3,0.6000000000000001,-0.12333333333333352,0.26299999999999996,0.33,True,-0.14239840000000004,-1.0
0.3,0.6000000000000001,-0.09166666666666679,0.27249999999999996,0.33,True,-0.13590799999999997,-1.0
0.3,0.6000000000000001,-0.06000000000000005,0.282,0.33,True,-0.1294176,-1.0
0.3,0.6000000000000001,-0.028333333333333544,0.2914999999999999,0.33,True,-0.1229272,-1.0
0.3,0.6000000000000001,0.0033333333333331883,0.30099999999999993,0.33,True,-0.11643680000000001,-1.0
0.3,0.6000000000000001,0.03499999999999992,0.31049999999999994,0.33,True,-0.10994639999999997,-1.0
0.3,0.6000000000000001,0.06666666666666665,0.32,0.33,True,-0.10345599999999998,-1.0
0.3,0.6000000000000001,0.09833333333333316,0.32949999999999996,0.33,True,-0.09696559999999999,-1.0
0.3,0.6000000000000001,0.1299999999999999,0.33899999999999997,0.33,True,-0.0904752,-1.0
0.3,0.6000000000000001,0.16166666666666663,0.3485,0.33,True,-0.08398479999999998,-1.0
0.3,0.6000000000000001,0.19333333333333313,0.35799999999999993,0.33,True,-0.07749439999999999,-1.0
0.3,0.6000000000000001,0.22499999999999987,0.36749999999999994,0.33,True,-0.07100399999999998,-1.0
0.3,0.6000000000000001,0.2566666666666666,0.37699999999999995,0.33,True,-0.06451359999999995,-1.0
0.3,0.6000000000000001,0.2883333333333331,0.3864999999999999,0.33,True,-0.058023200000000004,-1.0
0.3,0.6000000000000001,0.31999999999999984,0.3959999999999999,0.33,True,-0.05153279999999997,-1.0
0.3,0.6000000000000001,0.35166666666666657,0.40549999999999997,0.33,True,-0.04504239999999998,-1.0
0.3,0.6000000000000001,0.3833333333333331,0.4149999999999999,0.33,True,-0.038552,-1.0
0.3,0.6000000000000001,0.4149999999999998,0.42449999999999993,0.33,True,-0.03206159999999999,-1.0
0.3,0.6000000000000001,0.44666666666666655,0.43399999999999994,0.33,True,-0.025571199999999975,-1.0
0.3,0.6000000000000001,0.47833333333333306,0.4434999999999999,0.33,True,-0.019080800000000012,-1.0
0.3,0.6000000000000001,0.5099999999999998,0.45299999999999996,0.33,True,-0.012590399999999995,-1.0
0.3,0.6000000000000001,0.5416666666666665,0.4624999999999999,0.33,True,-0.006099999999999951,-1.0
0.3,0.6000000000000001,0.573333333333333,0.47199999999999986,0.33,True,0.00039039999999998406,1.0
0.3,0.6000000000000001,0.6049999999999998,0.48149999999999993,0.33,True,0.0068808,1.0
0.3,0.6000000000000001,0.6366666666666665,0.49099999999999994,0.33,True,0.013371200000000017,1.0
0.3,0.6000000000000001,0.6683333333333332,0.5005,0.33,True,0.019861600000000035,1.0
0.3,0.6000000000000001,0.6999999999999997,0.5099999999999999,0.33,True,0.02635200000000002,1.0
0.3,0.6000000000000001,0.7316666666666665,0.5195,0.33,True,0.032842400000000015,1.0
0.3,0.6000000000000001,0.7633333333333332,0.5289999999999999,0.33,True,0.03933280000000003,1.0
0.3,0.6000000000000001,0.7949999999999997,0.5384999999999999,0.33,True,0.045823200000000015,1.0
0.3,0.6000000000000001,0.8266666666666664,0.5479999999999999,0.33,True,0.05231360000000001,1.0
0.3,0.6000000000000001,0.8583333333333332,0.5574999999999999,0.33,True,0.05880400000000005,1.0
0.3,0.6000000000000001,0.8899999999999999,0.567,0.33,True,0.06529440000000004,1.0
0.3,0.6000000000000001,0.9216666666666666,0.5765,0.33,True,0.07178480000000002,1.0
0.3,0.6000000000000001,0.9533333333333329,0.5859999999999999,0.33,True,0.07827519999999999,1.0
